,dates,year,code,in/out,enter_date,close_date,beta
5406,2018-05-04,2018,SWCH,1,2018-05-07,2018-07-02,0.9836068330468896
5407,2018-05-04,2018,SVRA,1,2018-05-07,2018-07-02,0.8100213570830284
5408,2018-05-04,2018,SURF,1,2018-05-07,2018-07-02,0.4980160396556415
5410,2018-05-04,2018,SSTI,1,2018-05-07,2018-07-02,0.8047276245985173
5411,2018-05-04,2018,SRNE,1,2018-05-07,2018-07-02,2.1615935108539484
5412,2018-05-04,2018,SPRO,1,2018-05-07,2018-07-02,0.1628029683072172
5413,2018-05-04,2018,SPNE,1,2018-05-07,2018-07-02,0.5317227617487712
5414,2018-05-04,2018,SMPL,1,2018-05-07,2018-07-02,0.4136803129307047
5415,2018-05-04,2018,SLDB,1,2018-05-07,2018-07-02,0.9787302123935648
5416,2018-05-04,2018,SLCT,1,2018-05-07,2018-07-02,-0.1578695664256825
5417,2018-05-04,2018,SKY,1,2018-05-07,2018-07-02,2.250425541215199
5418,2018-05-04,2018,SIGA,1,2018-05-07,2018-07-02,0.34630775093584
5419,2018-05-04,2018,SIEB,1,2018-05-07,2018-07-02,1.4274352085641118
5420,2018-05-04,2018,SENS,1,2018-05-07,2018-07-02,1.1938759033208033
5421,2018-05-04,2018,SEND,1,2018-05-07,2018-07-02,1.0009905790939635
5422,2018-05-04,2018,SCPH,1,2018-05-07,2018-07-02,0.5571624561856793
5423,2018-05-04,2018,SBT,1,2018-05-07,2018-07-02,0.2624153113422383
5424,2018-05-04,2018,SAIL,1,2018-05-07,2018-07-02,1.042929749286156
5425,2018-05-04,2018,RYTM,1,2018-05-07,2018-07-02,1.880158036229896
5426,2018-05-04,2018,ROKU,1,2018-05-07,2018-07-02,1.6422026758250168
5427,2018-05-04,2018,RMNI,1,2018-05-07,2018-07-02,0.0633770497449892
5428,2018-05-04,2018,RCUS,1,2018-05-07,2018-07-02,1.2912384027525603
5429,2018-05-04,2018,RCKY,1,2018-05-07,2018-07-02,0.7407787662828045
5430,2018-05-04,2018,RCKT,1,2018-05-07,2018-07-02,1.5242968170372713
5431,2018-05-04,2018,QTRX,1,2018-05-07,2018-07-02,1.0835170026163017
5432,2018-05-04,2018,PTSI,1,2018-05-07,2018-07-02,0.8169087649161579
5433,2018-05-04,2018,PTN,1,2018-05-07,2018-07-02,1.0781407540691743
5434,2018-05-04,2018,PTE,1,2018-05-07,2018-07-02,0.511586907507824
5435,2018-05-04,2018,PRPL,1,2018-05-07,2018-07-02,-0.1399654042470933
5436,2018-05-04,2018,PFSW,1,2018-05-07,2018-07-02,0.3957767311469539
5437,2018-05-04,2018,PFIE,1,2018-05-07,2018-07-02,0.3789450980968216
5438,2018-05-04,2018,PDLB,1,2018-05-07,2018-07-02,0.1458769345757958
5439,2018-05-04,2018,PAR,1,2018-05-07,2018-07-02,0.3355352459054959
5440,2018-05-04,2018,OVLY,1,2018-05-07,2018-07-02,0.3960062352315119
5441,2018-05-04,2018,ORIG,1,2018-05-07,2018-07-02,0.5052161130727002
5442,2018-05-04,2018,OPTN,1,2018-05-07,2018-07-02,0.2486333088432469
5443,2018-05-04,2018,OPBK,1,2018-05-07,2018-07-02,0.0744820217769353
5444,2018-05-04,2018,ONCT,1,2018-05-07,2018-07-02,1.3624328415155311
5445,2018-05-04,2018,ODT,1,2018-05-07,2018-07-02,0.7331226372154118
5446,2018-05-04,2018,NVT,1,2018-05-07,2018-07-02,1.9132287931791765
5447,2018-05-04,2018,NOG,1,2018-05-07,2018-07-02,1.606316241527031
5448,2018-05-04,2018,NMTR,1,2018-05-07,2018-07-02,0.8933119457038899
5449,2018-05-04,2018,NMRK,1,2018-05-07,2018-07-02,0.2059891179701735
5450,2018-05-04,2018,NINE,1,2018-05-07,2018-07-02,0.5905160916045267
5451,2018-05-04,2018,NEXT,1,2018-05-07,2018-07-02,0.0391556699318186
5452,2018-05-04,2018,NES,1,2018-05-07,2018-07-02,-0.383741203695006
5453,2018-05-04,2018,MVBF,1,2018-05-07,2018-07-02,-0.1747537377415652
5454,2018-05-04,2018,MTEM,1,2018-05-07,2018-07-02,1.151880970903026
5455,2018-05-04,2018,MRTX,1,2018-05-07,2018-07-02,1.7823060541194211
5456,2018-05-04,2018,MRNS,1,2018-05-07,2018-07-02,1.4530069924559947
5457,2018-05-04,2018,MPB,1,2018-05-07,2018-07-02,0.2240913018361663
5458,2018-05-04,2018,MNTX,1,2018-05-07,2018-07-02,0.9285733195991556
5459,2018-05-04,2018,MNKD,1,2018-05-07,2018-07-02,0.7745289296635709
5460,2018-05-04,2018,MCB,1,2018-05-07,2018-07-02,0.3718554113599503
5461,2018-05-04,2018,MBIO,1,2018-05-07,2018-07-02,0.435603868179013
5462,2018-05-04,2018,MBIN,1,2018-05-07,2018-07-02,0.3934312084347437
5463,2018-05-04,2018,MBII,1,2018-05-07,2018-07-02,0.3995893908824117
5464,2018-05-04,2018,MAXR,1,2018-05-07,2018-07-02,0.3384212771502487
5465,2018-05-04,2018,MARK,1,2018-05-07,2018-07-02,1.4585610511780331
5466,2018-05-04,2018,LVO,1,2018-05-07,2018-07-02,0.4780600205164244
5467,2018-05-04,2018,LRMR,1,2018-05-07,2018-07-02,0.9710781437522672
5468,2018-05-04,2018,LIN,1,2018-05-07,2018-07-02,0.9548301291103666
5469,2018-05-04,2018,LILAK,1,2018-05-07,2018-07-02,0.6029027353949362
5470,2018-05-04,2018,LILA,1,2018-05-07,2018-07-02,0.8167642451961336
5471,2018-05-04,2018,LEVL,1,2018-05-07,2018-07-02,-0.3803640773571902
5472,2018-05-04,2018,LBRT,1,2018-05-07,2018-07-02,1.0189516197008166
5473,2018-05-04,2018,LBC,1,2018-05-07,2018-07-02,0.3941978812320133
5474,2018-05-04,2018,LASR,1,2018-05-07,2018-07-02,0.2200861921839589
5475,2018-05-04,2018,LAND,1,2018-05-07,2018-07-02,0.3285325197207082
5476,2018-05-04,2018,KIDS,1,2018-05-07,2018-07-02,0.8638188269551531
5477,2018-05-04,2018,KDMN,1,2018-05-07,2018-07-02,1.1472636292035487
5478,2018-05-04,2018,JAZZ,1,2018-05-07,2018-07-02,0.9927100124154208
5479,2018-05-04,2018,IRMD,1,2018-05-07,2018-07-02,-0.2559032153103473
5480,2018-05-04,2018,IO,1,2018-05-07,2018-07-02,0.2824718871730519
5481,2018-05-04,2018,INSP,1,2018-05-07,2018-07-02,-2.946725026674652
5482,2018-05-04,2018,IMUX,1,2018-05-07,2018-07-02,0.2906003049729717
5483,2018-05-04,2018,ILPT,1,2018-05-07,2018-07-02,0.6297994263089108
5484,2018-05-04,2018,IIPR,1,2018-05-07,2018-07-02,0.2564155583023393
5485,2018-05-04,2018,IIN,1,2018-05-07,2018-07-02,0.9376988798918626
5486,2018-05-04,2018,IEA,1,2018-05-07,2018-07-02,0.1322207993398106
5487,2018-05-04,2018,HSDT,1,2018-05-07,2018-07-02,1.3155051407439748
5488,2018-05-04,2018,HEAR,1,2018-05-07,2018-07-02,0.4630196897084442
5489,2018-05-04,2018,HBIO,1,2018-05-07,2018-07-02,-0.1207286419177237
5490,2018-05-04,2018,GTES,1,2018-05-07,2018-07-02,0.6285107805386722
5491,2018-05-04,2018,GSHD,1,2018-05-07,2018-07-02,1.2108682467485874
5492,2018-05-04,2018,GLYC,1,2018-05-07,2018-07-02,1.258855606464356
5493,2018-05-04,2018,GLF,1,2018-05-07,2018-07-02,0.2166826163011175
5494,2018-05-04,2018,GDP,1,2018-05-07,2018-07-02,0.5216644713764401
5495,2018-05-04,2018,FUNC,1,2018-05-07,2018-07-02,0.2349624618267602
5496,2018-05-04,2018,FSTX,1,2018-05-07,2018-07-02,0.3908946848219445
5497,2018-05-04,2018,FSFG,1,2018-05-07,2018-07-02,-0.7516564400565292
5498,2018-05-04,2018,FSBW,1,2018-05-07,2018-07-02,0.3035068738993086
5499,2018-05-04,2018,FRBA,1,2018-05-07,2018-07-02,0.1352728671747164
5500,2018-05-04,2018,FNKO,1,2018-05-07,2018-07-02,0.4286672302810238
5501,2018-05-04,2018,FIXX,1,2018-05-07,2018-07-02,2.033996573136014
5502,2018-05-04,2018,FENC,1,2018-05-07,2018-07-02,0.4530969833923614
5503,2018-05-04,2018,FDBC,1,2018-05-07,2018-07-02,0.3025992193514187
5504,2018-05-04,2018,FCEL,1,2018-05-07,2018-07-02,0.8749265726196923
5505,2018-05-04,2018,FCCY,1,2018-05-07,2018-07-02,0.1436071507148822
5506,2018-05-04,2018,FCCO,1,2018-05-07,2018-07-02,0.0352867663897414
5507,2018-05-04,2018,EYE,1,2018-05-07,2018-07-02,0.6630912660811752
5508,2018-05-04,2018,EVRG,1,2018-05-07,2018-07-02,0.3317019832525144
5509,2018-05-04,2018,ESQ,1,2018-05-07,2018-07-02,0.1711648470669492
5510,2018-05-04,2018,EOLS,1,2018-05-07,2018-07-02,1.7734178889565462
5511,2018-05-04,2018,ENPH,1,2018-05-07,2018-07-02,0.4661691264701351
5512,2018-05-04,2018,ELOX,1,2018-05-07,2018-07-02,-0.2083426293843672
5513,2018-05-04,2018,EGAN,1,2018-05-07,2018-07-02,1.226894231629527
5514,2018-05-04,2018,ECYT,1,2018-05-07,2018-07-02,0.9763483066866044
5515,2018-05-04,2018,ECVT,1,2018-05-07,2018-07-02,0.8455600807502565
5516,2018-05-04,2018,EAF,1,2018-05-07,2018-07-02,1.1764707016300404
5517,2018-05-04,2018,DZSI,1,2018-05-07,2018-07-02,0.0812815239474796
5518,2018-05-04,2018,DWSN,1,2018-05-07,2018-07-02,0.9750477035096772
5519,2018-05-04,2018,DRNA,1,2018-05-07,2018-07-02,1.6054513044767602
5520,2018-05-04,2018,DOCU,1,2018-05-07,2018-07-02,-0.1239663796041299
5521,2018-05-04,2018,DNLI,1,2018-05-07,2018-07-02,1.0351137815663365
5522,2018-05-04,2018,DCPH,1,2018-05-07,2018-07-02,0.659448608262627
5523,2018-05-04,2018,CYRX,1,2018-05-07,2018-07-02,1.4160333769399864
5524,2018-05-04,2018,CWBR,1,2018-05-07,2018-07-02,0.8287343803080202
5525,2018-05-04,2018,CVON,1,2018-05-07,2018-07-02,-0.0066393693457173
5526,2018-05-04,2018,CURO,1,2018-05-07,2018-07-02,0.4580443951827045
5527,2018-05-04,2018,CUE,1,2018-05-07,2018-07-02,0.966129134381098
5528,2018-05-04,2018,CTSO,1,2018-05-07,2018-07-02,0.7123826202022393
5529,2018-05-04,2018,CTIC,1,2018-05-07,2018-07-02,0.0503628679483922
5530,2018-05-04,2018,COLD,1,2018-05-07,2018-07-02,0.2683484236430639
5531,2018-05-04,2018,COGT,1,2018-05-07,2018-07-02,0.475070220725101
5532,2018-05-04,2018,CNNE,1,2018-05-07,2018-07-02,0.6743720221836557
5533,2018-05-04,2018,CLUBQ,1,2018-05-07,2018-07-02,0.678334817889331
5534,2018-05-04,2018,CLBK,1,2018-05-07,2018-07-02,0.2330355945094014
5535,2018-05-04,2018,CHX,1,2018-05-07,2018-07-02,0.7740412270640722
5536,2018-05-04,2018,CELH,1,2018-05-07,2018-07-02,-0.295792330891905
5537,2018-05-04,2018,CELC,1,2018-05-07,2018-07-02,0.3349334210248339
5538,2018-05-04,2018,CEIX,1,2018-05-07,2018-07-02,1.175408514386789
5539,2018-05-04,2018,CDXC,1,2018-05-07,2018-07-02,1.356255715103056
5540,2018-05-04,2018,CDNA,1,2018-05-07,2018-07-02,0.6329242955978855
5541,2018-05-04,2018,CDMO,1,2018-05-07,2018-07-02,-0.4381581058817239
5542,2018-05-04,2018,CDLX,1,2018-05-07,2018-07-02,0.513096973200033
5543,2018-05-04,2018,CDAY,1,2018-05-07,2018-07-02,-0.2414596384898411
5544,2018-05-04,2018,CBTX,1,2018-05-07,2018-07-02,0.3720580078266761
5545,2018-05-04,2018,CBIO,1,2018-05-07,2018-07-02,1.2776812674391584
5546,2018-05-04,2018,CBFV,1,2018-05-07,2018-07-02,-0.0172668474770653
5547,2018-05-04,2018,CBAY,1,2018-05-07,2018-07-02,1.559101675778724
5548,2018-05-04,2018,CATC,1,2018-05-07,2018-07-02,0.3061969352189462
5549,2018-05-04,2018,CASI,1,2018-05-07,2018-07-02,0.4045841951953972
5550,2018-05-04,2018,CASA,1,2018-05-07,2018-07-02,0.6319654069498877
5551,2018-05-04,2018,CARG,1,2018-05-07,2018-07-02,0.5019060933494089
5552,2018-05-04,2018,BXMT,1,2018-05-07,2018-07-02,0.470152832310765
5553,2018-05-04,2018,BXC,1,2018-05-07,2018-07-02,1.3893287775281054
5554,2018-05-04,2018,BWB,1,2018-05-07,2018-07-02,-0.0250295951662384
5555,2018-05-04,2018,BVH,1,2018-05-07,2018-07-02,0.7109427844921592
5556,2018-05-04,2018,BRT,1,2018-05-07,2018-07-02,0.5856719283364393
5557,2018-05-04,2018,BRSP,1,2018-05-07,2018-07-02,0.6889923084440476
5558,2018-05-04,2018,BPRN,1,2018-05-07,2018-07-02,-0.0898340480298706
5559,2018-05-04,2018,BOMN,1,2018-05-07,2018-07-02,0.4861774051674519
5560,2018-05-04,2018,BH,1,2018-05-07,2018-07-02,0.9337417089192422
5561,2018-05-04,2018,BFST,1,2018-05-07,2018-07-02,-2.5214101027087765
5562,2018-05-04,2018,BCML,1,2018-05-07,2018-07-02,0.1424348810726383
5563,2018-05-04,2018,AVYA,1,2018-05-07,2018-07-02,0.2702287674713167
5564,2018-05-04,2018,AVEO,1,2018-05-07,2018-07-02,1.181442487243596
5565,2018-05-04,2018,AUBN,1,2018-05-07,2018-07-02,0.2736246636467195
5566,2018-05-04,2018,ASXC,1,2018-05-07,2018-07-02,1.6472972917408293
5567,2018-05-04,2018,ASUR,1,2018-05-07,2018-07-02,1.077635736762488
5568,2018-05-04,2018,ARWR,1,2018-05-07,2018-07-02,2.299517276680301
5569,2018-05-04,2018,ARL,1,2018-05-07,2018-07-02,0.1476386476615392
5570,2018-05-04,2018,AQUA,1,2018-05-07,2018-07-02,0.7241850319780737
5571,2018-05-04,2018,APLS,1,2018-05-07,2018-07-02,1.6208008181854716
5573,2018-05-04,2018,AMRS,1,2018-05-07,2018-07-02,0.2614100975900698
5574,2018-05-04,2018,AMPE,1,2018-05-07,2018-07-02,0.9177390472735047
5575,2018-05-04,2018,AMEH,1,2018-05-07,2018-07-02,-0.7984703947816539
5576,2018-05-04,2018,ALTR,1,2018-05-07,2018-07-02,0.8688086271218881
5577,2018-05-04,2018,ALNA,1,2018-05-07,2018-07-02,0.7675151733219128
5578,2018-05-04,2018,ALDX,1,2018-05-07,2018-07-02,1.1304475986864255
5579,2018-05-04,2018,ALBO,1,2018-05-07,2018-07-02,0.5035092235920958
5580,2018-05-04,2018,AINC,1,2018-05-07,2018-07-02,0.3002079987719095
5581,2018-05-04,2018,AGS,1,2018-05-07,2018-07-02,0.2950938538546888
5582,2018-05-04,2018,AGLE,1,2018-05-07,2018-07-02,1.0220478717843955
5583,2018-05-04,2018,ADVM,1,2018-05-07,2018-07-02,0.5645066294816243
5584,2018-05-04,2018,ADT,1,2018-05-07,2018-07-02,0.7932358329760785
5585,2018-05-04,2018,ADMA,1,2018-05-07,2018-07-02,1.064182688683274
5586,2018-05-04,2018,ACMR,1,2018-05-07,2018-07-02,0.254259038438719
5587,2018-05-04,2018,ACET,1,2018-05-07,2018-07-02,0.1969769592825993
5588,2018-05-04,2018,ABUS,1,2018-05-07,2018-07-02,0.5942163640848156
5589,2018-05-04,2018,ABR,1,2018-05-07,2018-07-02,0.3388815419263249
5590,2019-05-03,2019,ZOM,0,2019-05-06,2019-07-01,0.2258425812789085
5591,2019-05-03,2019,ZNOG,0,2019-05-06,2019-07-01,0.2067185061809839
5592,2019-05-03,2019,YMTX,0,2019-05-06,2019-07-01,1.6934485557393204
5593,2019-05-03,2019,XOMA,0,2019-05-06,2019-07-01,0.9745400925309216
5594,2019-05-03,2019,XFOR,0,2019-05-06,2019-07-01,0.3023284404299529
5595,2019-05-03,2019,VUZI,0,2019-05-06,2019-07-01,1.1847114368146676
5596,2019-05-03,2019,VSTM,0,2019-05-06,2019-07-01,2.046722567045956
5597,2019-05-03,2019,VRDN,0,2019-05-06,2019-07-01,2.077357779500256
5598,2019-05-03,2019,VERI,0,2019-05-06,2019-07-01,1.0166419129779372
5599,2019-05-03,2019,VATE,0,2019-05-06,2019-07-01,1.3151929179058426
5600,2019-05-03,2019,USAP,0,2019-05-06,2019-07-01,0.9230252373727182
5601,2019-05-03,2019,USAK,0,2019-05-06,2019-07-01,1.081400341626431
5602,2019-05-03,2019,UNFI,0,2019-05-06,2019-07-01,0.1160026569154832
5603,2019-05-03,2019,UI,0,2019-05-06,2019-07-01,1.0174585797805449
5604,2019-05-03,2019,TTOO,0,2019-05-06,2019-07-01,0.85222218642321
5605,2019-05-03,2019,TPHS,0,2019-05-06,2019-07-01,0.5118596398985901
5606,2019-05-03,2019,TLGTQ,0,2019-05-06,2019-07-01,0.3694626191279503
5607,2019-05-03,2019,TER,0,2019-05-06,2019-07-01,1.3033316632356202
5608,2019-05-03,2019,SURF,0,2019-05-06,2019-07-01,2.186421507187154
5609,2019-05-03,2019,SUP,0,2019-05-06,2019-07-01,0.7770433445290221
5610,2019-05-03,2019,SREV,0,2019-05-06,2019-07-01,-0.2791236277178511
5611,2019-05-03,2019,SNNAQ,0,2019-05-06,2019-07-01,0.6016799062725575
5612,2019-05-03,2019,SNDA,0,2019-05-06,2019-07-01,1.258445106300767
5613,2019-05-03,2019,SELB,0,2019-05-06,2019-07-01,1.0356447685261252
5614,2019-05-03,2019,SCPH,0,2019-05-06,2019-07-01,-1.0577707686900284
5615,2019-05-03,2019,REG,0,2019-05-06,2019-07-01,0.3973359659597475
5616,2019-05-03,2019,RAIL,0,2019-05-06,2019-07-01,1.042765920575946
5617,2019-05-03,2019,PFSW,0,2019-05-06,2019-07-01,0.2024249885348341
5618,2019-05-03,2019,PFIE,0,2019-05-06,2019-07-01,1.0107618498653068
5619,2019-05-03,2019,PCYG,0,2019-05-06,2019-07-01,0.921871663922056
5620,2019-05-03,2019,OVID,0,2019-05-06,2019-07-01,0.3255154407570649
5621,2019-05-03,2019,ORN,0,2019-05-06,2019-07-01,0.6703243795658342
5622,2019-05-03,2019,OPCH,0,2019-05-06,2019-07-01,1.141781163856885
5623,2019-05-03,2019,ONVO,0,2019-05-06,2019-07-01,1.0289797365458857
5624,2019-05-03,2019,ONCT,0,2019-05-06,2019-07-01,0.3025310301561129
5625,2019-05-03,2019,OFED,0,2019-05-06,2019-07-01,0.1147449520268967
5626,2019-05-03,2019,NYMX,0,2019-05-06,2019-07-01,0.0138013788309666
5627,2019-05-03,2019,NXPI,0,2019-05-06,2019-07-01,1.251322262577394
5628,2019-05-03,2019,NWL,0,2019-05-06,2019-07-01,0.9873912641539228
5629,2019-05-03,2019,NWHM,0,2019-05-06,2019-07-01,1.3377172048461785
5630,2019-05-03,2019,NMTR,0,2019-05-06,2019-07-01,2.1823479856429597
5631,2019-05-03,2019,NLS,0,2019-05-06,2019-07-01,0.0445866476638266
5632,2019-05-03,2019,NHTC,0,2019-05-06,2019-07-01,-0.3875413954673419
5633,2019-05-03,2019,NH,0,2019-05-06,2019-07-01,1.0925103202624442
5634,2019-05-03,2019,NES,0,2019-05-06,2019-07-01,0.3324845201601159
5635,2019-05-03,2019,MNTX,0,2019-05-06,2019-07-01,2.2238535214267108
5636,2019-05-03,2019,MHLD,0,2019-05-06,2019-07-01,0.3479065743377507
5637,2019-05-03,2019,MGI,0,2019-05-06,2019-07-01,1.3866718823183386
5638,2019-05-03,2019,MDXG,0,2019-05-06,2019-07-01,0.3421848953704202
5639,2019-05-03,2019,MBCN,0,2019-05-06,2019-07-01,0.3755280302530641
5640,2019-05-03,2019,MARK,0,2019-05-06,2019-07-01,1.8431918097870192
5641,2019-05-03,2019,LUMO,0,2019-05-06,2019-07-01,0.3774045354277456
5642,2019-05-03,2019,LRMR,0,2019-05-06,2019-07-01,-0.225948323570973
5643,2019-05-03,2019,LNT,0,2019-05-06,2019-07-01,0.4294643869338477
5644,2019-05-03,2019,KOPN,0,2019-05-06,2019-07-01,2.473651309784646
5645,2019-05-03,2019,KODK,0,2019-05-06,2019-07-01,0.4386705455001216
5646,2019-05-03,2019,KIRK,0,2019-05-06,2019-07-01,0.5288269906873393
5647,2019-05-03,2019,KINS,0,2019-05-06,2019-07-01,1.3888062843157252
5648,2019-05-03,2019,KEGX,0,2019-05-06,2019-07-01,-0.450007766658056
5649,2019-05-03,2019,IO,0,2019-05-06,2019-07-01,1.5069026819860794
5650,2019-05-03,2019,INFO,0,2019-05-06,2019-07-01,0.981471399076207
5651,2019-05-03,2019,IMUX,0,2019-05-06,2019-07-01,1.5566233778216918
5652,2019-05-03,2019,IMH,0,2019-05-06,2019-07-01,0.0575963488141541
5653,2019-05-03,2019,IEA,0,2019-05-06,2019-07-01,1.3251415337962582
5654,2019-05-03,2019,IDRA,0,2019-05-06,2019-07-01,1.731249658104259
5655,2019-05-03,2019,ICBK,0,2019-05-06,2019-07-01,0.4727610239705966
5656,2019-05-03,2019,IBRX,0,2019-05-06,2019-07-01,2.1653632951443456
5657,2019-05-03,2019,IBKR,0,2019-05-06,2019-07-01,1.0695270657229898
5658,2019-05-03,2019,HSDT,0,2019-05-06,2019-07-01,0.4235449068833141
5659,2019-05-03,2019,HOV,0,2019-05-06,2019-07-01,1.2779700852385762
5660,2019-05-03,2019,HEAR,0,2019-05-06,2019-07-01,1.5409545383976269
5661,2019-05-03,2019,HBIO,0,2019-05-06,2019-07-01,1.1894506439218815
5662,2019-05-03,2019,GTX,0,2019-05-06,2019-07-01,0.6750919674974609
5663,2019-05-03,2019,FUNC,0,2019-05-06,2019-07-01,-0.0277297420073626
5664,2019-05-03,2019,FSTX,0,2019-05-06,2019-07-01,0.8879991966369977
5665,2019-05-03,2019,FSFG,0,2019-05-06,2019-07-01,0.1266322625109622
5666,2019-05-03,2019,FRO,0,2019-05-06,2019-07-01,1.0839041667504112
5667,2019-05-03,2019,FONR,0,2019-05-06,2019-07-01,0.5789548143198778
5668,2019-05-03,2019,FENC,0,2019-05-06,2019-07-01,1.419506897837091
5669,2019-05-03,2019,FCEL,0,2019-05-06,2019-07-01,2.081699554115383
5670,2019-05-03,2019,FCCO,0,2019-05-06,2019-07-01,0.1794692565340165
5671,2019-05-03,2019,FBIO,0,2019-05-06,2019-07-01,1.3296388038368192
5672,2019-05-03,2019,EXC,0,2019-05-06,2019-07-01,0.4836940127052127
5673,2019-05-03,2019,ECOL,0,2019-05-06,2019-07-01,0.9936603860222728
5674,2019-05-03,2019,DWSN,0,2019-05-06,2019-07-01,1.331244837260265
5675,2019-05-03,2019,DRRX,0,2019-05-06,2019-07-01,-0.6168105700517077
5676,2019-05-03,2019,CWBR,0,2019-05-06,2019-07-01,0.486560146965951
5677,2019-05-03,2019,CTLP,0,2019-05-06,2019-07-01,2.223813787026847
5678,2019-05-03,2019,CTIC,0,2019-05-06,2019-07-01,2.0724295195444475
5679,2019-05-03,2019,CRVS,0,2019-05-06,2019-07-01,0.9293559597690272
5680,2019-05-03,2019,COL,0,2019-05-06,2019-07-01,0.0478686315660564
5681,2019-05-03,2019,COGT,0,2019-05-06,2019-07-01,-0.1089149696347903
5682,2019-05-03,2019,CLUBQ,0,2019-05-06,2019-07-01,0.2766794187284915
5683,2019-05-03,2019,CLSD,0,2019-05-06,2019-07-01,1.188718953061821
5684,2019-05-03,2019,CBIO,0,2019-05-06,2019-07-01,1.9346349134424952
5685,2019-05-03,2019,CBFV,0,2019-05-06,2019-07-01,0.1551715470773632
5686,2019-05-03,2019,BW,0,2019-05-06,2019-07-01,2.3642852068464117
5687,2019-05-03,2019,BLCM,0,2019-05-06,2019-07-01,1.110950278510053
5688,2019-05-03,2019,BH,0,2019-05-06,2019-07-01,0.5069658797175772
5689,2019-05-03,2019,BGFV,0,2019-05-06,2019-07-01,1.195198420173657
5690,2019-05-03,2019,BBGI,0,2019-05-06,2019-07-01,0.391278721625575
5691,2019-05-03,2019,BASXQ,0,2019-05-06,2019-07-01,1.4792255264706735
5692,2019-05-03,2019,AVEO,0,2019-05-06,2019-07-01,0.2936159754960106
5693,2019-05-03,2019,AUBN,0,2019-05-06,2019-07-01,0.2791211389788633
5694,2019-05-03,2019,ASUR,0,2019-05-06,2019-07-01,1.7068195139567812
5695,2019-05-03,2019,ASMB,0,2019-05-06,2019-07-01,1.4456211943733612
5696,2019-05-03,2019,AQST,0,2019-05-06,2019-07-01,0.8805124701517125
5697,2019-05-03,2019,APTX,0,2019-05-06,2019-07-01,-0.1306923518270132
5698,2019-05-03,2019,AMPE,0,2019-05-06,2019-07-01,1.1532052736233205
5699,2019-05-03,2019,ALNA,0,2019-05-06,2019-07-01,0.5661869201408035
5700,2019-05-03,2019,AINC,0,2019-05-06,2019-07-01,-0.1007956580464981
5701,2019-05-03,2019,AGFS,0,2019-05-06,2019-07-01,0.306841900153494
5702,2019-05-03,2019,AE,0,2019-05-06,2019-07-01,-0.0119140320639118
5703,2019-05-03,2019,ADMA,0,2019-05-06,2019-07-01,1.4987659786884482
5704,2019-05-03,2019,ACMR,0,2019-05-06,2019-07-01,0.9856073770511762
5705,2019-05-03,2019,ABUS,0,2019-05-06,2019-07-01,1.7979852965231564
5706,2019-05-03,2019,ABR,0,2019-05-06,2019-07-01,0.6799054089602351
5707,2019-05-03,2019,ZYXI,1,2019-05-06,2019-07-01,-0.2957866845269432
5708,2019-05-03,2019,ZYNE,1,2019-05-06,2019-07-01,0.4639340671340463
5709,2019-05-03,2019,ZUO,1,2019-05-06,2019-07-01,1.2941530459514416
5710,2019-05-03,2019,YMAB,1,2019-05-06,2019-07-01,1.563214127724463
5711,2019-05-03,2019,YGYI,1,2019-05-06,2019-07-01,0.5693837445214922
5712,2019-05-03,2019,YETI,1,2019-05-06,2019-07-01,2.034670843341216
5713,2019-05-03,2019,YCBD,1,2019-05-06,2019-07-01,1.3292639624455578
5714,2019-05-03,2019,XBIT,1,2019-05-06,2019-07-01,0.1717844404283564
5715,2019-05-03,2019,WTRH,1,2019-05-06,2019-07-01,1.2871069510504007
5716,2019-05-03,2019,WRAP,1,2019-05-06,2019-07-01,-0.7674988188508838
5717,2019-05-03,2019,VRRM,1,2019-05-06,2019-07-01,0.8377946858754065
5718,2019-05-03,2019,VNCE,1,2019-05-06,2019-07-01,0.176369492935128
5719,2019-05-03,2019,VBIV,1,2019-05-06,2019-07-01,-0.4758664412387878
5720,2019-05-03,2019,VAPO,1,2019-05-06,2019-07-01,1.3662944665431629
5721,2019-05-03,2019,USWS,1,2019-05-06,2019-07-01,0.9894467712612096
5722,2019-05-03,2019,URGN,1,2019-05-06,2019-07-01,1.3129842316695928
5723,2019-05-03,2019,UPWK,1,2019-05-06,2019-07-01,0.9423775504721094
5724,2019-05-03,2019,TWST,1,2019-05-06,2019-07-01,1.4495683010277034
5725,2019-05-03,2019,TRNS,1,2019-05-06,2019-07-01,0.1054037162582451
5726,2019-05-03,2019,TPTX,1,2019-05-06,2019-07-01,-0.5032981750240978
5727,2019-05-03,2019,TPST,1,2019-05-06,2019-07-01,0.3974299038228425
5728,2019-05-03,2019,TMDX,1,2019-05-06,2019-07-01,3.267341194172463
5729,2019-05-03,2019,TH,1,2019-05-06,2019-07-01,0.0445749361000137
5730,2019-05-03,2019,TEUM,1,2019-05-06,2019-07-01,1.045346466304692
5731,2019-05-03,2019,TESS,1,2019-05-06,2019-07-01,0.143388867355116
5732,2019-05-03,2019,TCRR,1,2019-05-06,2019-07-01,1.72528679724503
5733,2019-05-03,2019,SWI,1,2019-05-06,2019-07-01,1.8566805835590656
5734,2019-05-03,2019,SWAV,1,2019-05-06,2019-07-01,-0.833042178672303
5735,2019-05-03,2019,STRO,1,2019-05-06,2019-07-01,1.6470941352736832
