,cash,notionals,fee_incurred,hedge_notional,hedge_position,long_notionals,short_notionals,NAV
2008-04-07,10237963.717830472,0,0.0,0,0,0,0,10237963.717830472
2008-04-08,10238615.881720081,0,0.0,0,0,0,0,10238615.881720081
2008-04-09,10239268.087152887,0,0.0,0,0,0,0,10239268.087152887
2008-04-10,10239920.334131535,0,0.0,0,0,0,0,10239920.334131535
2008-04-11,10240572.622658674,0,0.0,0,0,0,0,10240572.622658674
2008-04-12,10241224.952736948,0,0.0,0,0,0,0,10241224.952736948
2008-04-13,10241877.324369004,0,0.0,0,0,0,0,10241877.324369004
2008-04-14,10242529.737557491,0,0.0,0,0,0,0,10242529.737557491
2008-04-15,10243182.192305055,0,0.0,0,0,0,0,10243182.192305055
2008-04-16,10243834.688614342,0,0.0,0,0,0,0,10243834.688614342
2008-04-17,10244487.226488002,0,0.0,0,0,0,0,10244487.226488002
2008-04-18,10245139.805928681,0,0.0,0,0,0,0,10245139.805928681
2008-04-19,10245792.426939027,0,0.0,0,0,0,0,10245792.426939027
2008-04-20,10246445.08952169,0,0.0,0,0,0,0,10246445.08952169
2008-04-21,10247097.793679316,0,0.0,0,0,0,0,10247097.793679316
2008-04-22,10247750.539414553,0,0.0,0,0,0,0,10247750.539414553
2008-04-23,10248403.32673005,0,0.0,0,0,0,0,10248403.32673005
2008-04-24,10249056.155628458,0,0.0,0,0,0,0,10249056.155628458
2008-04-25,10249709.026112422,0,0.0,0,0,0,0,10249709.026112422
2008-04-26,10250361.938184595,0,0.0,0,0,0,0,10250361.938184595
2008-04-27,10251014.891847624,0,0.0,0,0,0,0,10251014.891847624
2008-04-28,10251667.887104157,0,0.0,0,0,0,0,10251667.887104157
2008-04-29,10252320.923956847,0,0.0,0,0,0,0,10252320.923956847
2008-04-30,10252974.00240834,0,0.0,0,0,0,0,10252974.00240834
2008-05-01,10253627.12246129,0,0.0,0,0,0,0,10253627.12246129
2008-05-02,10254280.284118341,0,0.0,0,0,0,0,10254280.284118341
2008-05-03,10254933.48738215,0,0.0,0,0,0,0,10254933.48738215
2008-05-04,10255586.732255362,0,0.0,0,0,0,0,10255586.732255362
2008-05-05,10256240.018740632,0,0.0,0,0,0,0,10256240.018740632
2008-05-06,10256893.346840607,0,0.0,0,0,0,0,10256893.346840607
2008-05-07,10257546.71655794,0,0.0,0,0,0,0,10257546.71655794
2008-05-08,10258200.12789528,0,0.0,0,0,0,0,10258200.12789528
2008-05-09,10258853.580855282,0,0.0,0,0,0,0,10258853.580855282
2008-05-10,10259507.075440593,0,0.0,0,0,0,0,10259507.075440593
2008-05-11,10260160.611653868,0,0.0,0,0,0,0,10260160.611653868
2008-05-12,10260814.189497758,0,0.0,0,0,0,0,10260814.189497758
2008-05-13,10261467.808974912,0,0.0,0,0,0,0,10261467.808974912
2008-05-14,10262121.470087986,0,0.0,0,0,0,0,10262121.470087986
2008-05-15,10262775.17283963,0,0.0,0,0,0,0,10262775.17283963
2008-05-16,10263428.917232497,0,0.0,0,0,0,0,10263428.917232497
2008-05-17,10264082.70326924,0,0.0,0,0,0,0,10264082.70326924
2008-05-18,10264736.53095251,0,0.0,0,0,0,0,10264736.53095251
2008-05-19,10265390.40028496,0,0.0,0,0,0,0,10265390.40028496
2008-05-20,10266044.311269246,0,0.0,0,0,0,0,10266044.311269246
2008-05-21,10266698.26390802,0,0.0,0,0,0,0,10266698.26390802
2008-05-22,10267352.258203933,0,0.0,0,0,0,0,10267352.258203933
2008-05-23,10268006.294159641,0,0.0,0,0,0,0,10268006.294159641
2008-05-24,10268660.371777797,0,0.0,0,0,0,0,10268660.371777797
2008-05-25,10269314.491061056,0,0.0,0,0,0,0,10269314.491061056
2008-05-26,10269968.65201207,0,0.0,0,0,0,0,10269968.65201207
2008-05-27,10270622.854633495,0,0.0,0,0,0,0,10270622.854633495
2008-05-28,10271277.098927986,0,0.0,0,0,0,0,10271277.098927986
2008-05-29,10271931.384898195,0,0.0,0,0,0,0,10271931.384898195
2008-05-30,10272585.712546779,0,0.0,0,0,0,0,10272585.712546779
2008-05-31,10273240.081876392,0,0.0,0,0,0,0,10273240.081876392
2008-06-01,10273894.49288969,0,0.0,0,0,0,0,10273894.49288969
2008-06-02,10274548.945589326,0,0.0,0,0,0,0,10274548.945589326
2008-06-03,10275203.439977959,0,0.0,0,0,0,0,10275203.439977959
2008-06-04,10275857.976058241,0,0.0,0,0,0,0,10275857.976058241
2008-06-05,-4585.817674107975,10275203.439977959,5240.35375438876,0,0,10275203.439977959,0,10270617.622303851
2008-06-06,-4585.817674107975,10149726.373746442,0.0,0,0,10149726.373746442,0,10145140.556072334
2008-06-07,-4585.817674107975,10149726.373746442,0.0,0,0,10149726.373746442,0,10145140.556072334
2008-06-08,-4585.817674107975,10149726.373746442,0.0,0,0,10149726.373746442,0,10145140.556072334
2008-06-09,-4585.817674107975,10149726.373746442,0.0,0,0,10149726.373746442,0,10145140.556072334
2008-06-10,-4585.817674107975,9687753.19990682,0.0,0,0,9687753.19990682,0,9683167.382232713
2008-06-11,-4585.817674107975,8988217.833316194,0.0,0,0,8988217.833316194,0,8983632.015642086
2008-06-12,-4585.817674107975,8903747.219852386,0.0,0,0,8903747.219852386,0,8899161.402178278
2008-06-13,-4585.817674107975,8737711.396738023,0.0,0,0,8737711.396738023,0,8733125.579063915
2008-06-14,-4585.817674107975,8737711.396738023,0.0,0,0,8737711.396738023,0,8733125.579063915
2008-06-15,-4585.817674107975,8737711.396738023,0.0,0,0,8737711.396738023,0,8733125.579063915
2008-06-16,-4585.817674107975,8269229.002342701,0.0,0,0,8269229.002342701,0,8264643.184668593
2008-06-17,-4585.817674107975,8180942.666976221,0.0,0,0,8180942.666976221,0,8176356.849302113
2008-06-18,-4585.817674107975,7727827.861506149,0.0,0,0,7727827.861506149,0,7723242.043832041
2008-06-19,-4585.817674107975,8293566.518352593,0.0,0,0,8293566.518352593,0,8288980.700678485
2008-06-20,-4585.817674107975,7759550.32673287,0.0,0,0,7759550.32673287,0,7754964.509058762
2008-06-21,-4585.817674107975,7759550.32673287,0.0,0,0,7759550.32673287,0,7754964.509058762
2008-06-22,-4585.817674107975,7759550.32673287,0.0,0,0,7759550.32673287,0,7754964.509058762
2008-06-23,-4585.817674107975,7768902.591056708,0.0,0,0,7768902.591056708,0,7764316.7733826
2008-06-24,-4585.817674107975,7703227.570025308,0.0,0,0,7703227.570025308,0,7698641.7523512
2008-06-25,-4585.817674107975,7799938.772976912,0.0,0,0,7799938.772976912,0,7795352.955302804
2008-06-26,-4585.817674107975,8223570.337843116,0.0,0,0,8223570.337843116,0,8218984.5201690085
2008-06-27,-4585.817674107975,8070743.907598984,0.0,0,0,8070743.907598984,0,8066158.089924877
2008-06-28,-4585.817674107975,8070743.907598984,0.0,0,0,8070743.907598984,0,8066158.089924877
2008-06-29,-4585.817674107975,8070743.907598984,0.0,0,0,8070743.907598984,0,8066158.089924877
2008-06-30,-4585.817674107975,7788560.3941216115,0.0,0,0,7788560.3941216115,0,7783974.576447504
2008-07-01,8028408.993697031,0.0,4098.9178018782395,0,0,0.0,0,8028408.993697031
2008-07-02,8028920.407741954,0,0.0,0,0,0,0,8028920.407741954
2008-07-03,8029431.85436423,0,0.0,0,0,0,0,8029431.85436423
2008-07-04,8029943.333565936,0,0.0,0,0,0,0,8029943.333565936
2008-07-05,8030454.845349148,0,0.0,0,0,0,0,8030454.845349148
2008-07-06,8030966.38971594,0,0.0,0,0,0,0,8030966.38971594
2008-07-07,8031477.966668388,0,0.0,0,0,0,0,8031477.966668388
2008-07-08,8031989.576208567,0,0.0,0,0,0,0,8031989.576208567
2008-07-09,8032501.218338554,0,0.0,0,0,0,0,8032501.218338554
2008-07-10,8033012.893060424,0,0.0,0,0,0,0,8033012.893060424
2008-07-11,8033524.600376255,0,0.0,0,0,0,0,8033524.600376255
2008-07-12,8034036.340288121,0,0.0,0,0,0,0,8034036.340288121
2008-07-13,8034548.112798099,0,0.0,0,0,0,0,8034548.112798099
2008-07-14,8035059.917908267,0,0.0,0,0,0,0,8035059.917908267
2008-07-15,8035571.7556207,0,0.0,0,0,0,0,8035571.7556207
2008-07-16,8036083.625937476,0,0.0,0,0,0,0,8036083.625937476
2008-07-17,8036595.5288606705,0,0.0,0,0,0,0,8036595.5288606705
2008-07-18,8037107.464392361,0,0.0,0,0,0,0,8037107.464392361
2008-07-19,8037619.432534626,0,0.0,0,0,0,0,8037619.432534626
2008-07-20,8038131.433289541,0,0.0,0,0,0,0,8038131.433289541
2008-07-21,8038643.466659184,0,0.0,0,0,0,0,8038643.466659184
2008-07-22,8039155.5326456325,0,0.0,0,0,0,0,8039155.5326456325
2008-07-23,8039667.6312509645,0,0.0,0,0,0,0,8039667.6312509645
2008-07-24,8040179.762477258,0,0.0,0,0,0,0,8040179.762477258
2008-07-25,8040691.9263265915,0,0.0,0,0,0,0,8040691.9263265915
2008-07-26,8041204.122801042,0,0.0,0,0,0,0,8041204.122801042
2008-07-27,8041716.351902688,0,0.0,0,0,0,0,8041716.351902688
2008-07-28,8042228.6136336075,0,0.0,0,0,0,0,8042228.6136336075
2008-07-29,8042740.90799588,0,0.0,0,0,0,0,8042740.90799588
2008-07-30,8043253.234991583,0,0.0,0,0,0,0,8043253.234991583
2008-07-31,8043765.594622796,0,0.0,0,0,0,0,8043765.594622796
2008-08-01,8044277.986891598,0,0.0,0,0,0,0,8044277.986891598
2008-08-02,8044790.411800069,0,0.0,0,0,0,0,8044790.411800069
2008-08-03,8045302.869350286,0,0.0,0,0,0,0,8045302.869350286
2008-08-04,8045815.359544329,0,0.0,0,0,0,0,8045815.359544329
2008-08-05,8046327.882384279,0,0.0,0,0,0,0,8046327.882384279
2008-08-06,8046840.437872213,0,0.0,0,0,0,0,8046840.437872213
2008-08-07,8047353.0260102125,0,0.0,0,0,0,0,8047353.0260102125
2008-08-08,8047865.646800357,0,0.0,0,0,0,0,8047865.646800357
2008-08-09,8048378.300244726,0,0.0,0,0,0,0,8048378.300244726
2008-08-10,8048890.9863454,0,0.0,0,0,0,0,8048890.9863454
2008-08-11,8049403.705104459,0,0.0,0,0,0,0,8049403.705104459
2008-08-12,8049916.456523984,0,0.0,0,0,0,0,8049916.456523984
2008-08-13,8050429.240606054,0,0.0,0,0,0,0,8050429.240606054
2008-08-14,8050942.057352751,0,0.0,0,0,0,0,8050942.057352751
2008-08-15,8051454.906766155,0,0.0,0,0,0,0,8051454.906766155
2008-08-16,8051967.788848347,0,0.0,0,0,0,0,8051967.788848347
2008-08-17,8052480.703601409,0,0.0,0,0,0,0,8052480.703601409
2008-08-18,8052993.651027421,0,0.0,0,0,0,0,8052993.651027421
2008-08-19,8053506.631128464,0,0.0,0,0,0,0,8053506.631128464
2008-08-20,8054019.64390662,0,0.0,0,0,0,0,8054019.64390662
2008-08-21,8054532.689363971,0,0.0,0,0,0,0,8054532.689363971
2008-08-22,8055045.767502598,0,0.0,0,0,0,0,8055045.767502598
2008-08-23,8055558.878324584,0,0.0,0,0,0,0,8055558.878324584
2008-08-24,8056072.02183201,0,0.0,0,0,0,0,8056072.02183201
2008-08-25,8056585.198026958,0,0.0,0,0,0,0,8056585.198026958
2008-08-26,8057098.40691151,0,0.0,0,0,0,0,8057098.40691151
2008-08-27,8057611.648487749,0,0.0,0,0,0,0,8057611.648487749
2008-08-28,8058124.922757757,0,0.0,0,0,0,0,8058124.922757757
2008-08-29,8058638.2297236165,0,0.0,0,0,0,0,8058638.2297236165
2008-08-30,8059151.569387411,0,0.0,0,0,0,0,8059151.569387411
2008-08-31,8059664.941751222,0,0.0,0,0,0,0,8059664.941751222
2008-09-01,8060178.346817134,0,0.0,0,0,0,0,8060178.346817134
2008-09-02,8060691.78458723,0,0.0,0,0,0,0,8060691.78458723
2008-09-03,8061205.255063592,0,0.0,0,0,0,0,8061205.255063592
2008-09-04,8061718.758248305,0,0.0,0,0,0,0,8061718.758248305
2008-09-05,8062232.294143451,0,0.0,0,0,0,0,8062232.294143451
2008-09-06,8062745.862751115,0,0.0,0,0,0,0,8062745.862751115
2008-09-07,8063259.46407338,0,0.0,0,0,0,0,8063259.46407338
2008-09-08,8063773.098112331,0,0.0,0,0,0,0,8063773.098112331
2008-09-09,8064286.76487005,0,0.0,0,0,0,0,8064286.76487005
2008-09-10,8064800.4643486235,0,0.0,0,0,0,0,8064800.4643486235
2008-09-11,8065314.196550135,0,0.0,0,0,0,0,8065314.196550135
2008-09-12,8065827.961476668,0,0.0,0,0,0,0,8065827.961476668
2008-09-13,8066341.759130308,0,0.0,0,0,0,0,8066341.759130308
2008-09-14,8066855.58951314,0,0.0,0,0,0,0,8066855.58951314
2008-09-15,8067369.452627248,0,0.0,0,0,0,0,8067369.452627248
2008-09-16,8067883.348474718,0,0.0,0,0,0,0,8067883.348474718
2008-09-17,8068397.277057634,0,0.0,0,0,0,0,8068397.277057634
2008-09-18,8068911.238378082,0,0.0,0,0,0,0,8068911.238378082
2008-09-19,8069425.232438148,0,0.0,0,0,0,0,8069425.232438148
2008-09-20,8069939.259239917,0,0.0,0,0,0,0,8069939.259239917
2008-09-21,8070453.318785474,0,0.0,0,0,0,0,8070453.318785474
2008-09-22,8070967.411076905,0,0.0,0,0,0,0,8070967.411076905
2008-09-23,8071481.536116296,0,0.0,0,0,0,0,8071481.536116296
2008-09-24,8071995.693905734,0,0.0,0,0,0,0,8071995.693905734
2008-09-25,8072509.8844473045,0,0.0,0,0,0,0,8072509.8844473045
2008-09-26,8073024.107743094,0,0.0,0,0,0,0,8073024.107743094
2008-09-27,8073538.363795188,0,0.0,0,0,0,0,8073538.363795188
2008-09-28,8074052.652605674,0,0.0,0,0,0,0,8074052.652605674
2008-09-29,8074566.974176639,0,0.0,0,0,0,0,8074566.974176639
2008-09-30,8075081.328510169,0,0.0,0,0,0,0,8075081.328510169
2008-10-01,8075595.715608351,0,0.0,0,0,0,0,8075595.715608351
2008-10-02,8076110.135473273,0,0.0,0,0,0,0,8076110.135473273
