,cash,notionals,fee_incurred,hedge_notional,hedge_position,long_notionals,short_notionals,NAV
2008-09-16,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-17,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-18,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-19,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-20,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-21,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-22,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-23,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-24,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-25,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-26,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-27,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-28,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-29,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-09-30,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-01,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-02,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-03,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-04,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-05,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-06,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-07,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-08,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-09,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-10,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-11,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-12,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-13,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-14,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-15,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-16,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-17,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-18,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-19,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-20,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-21,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-22,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-23,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-24,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-25,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-26,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-27,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-28,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-29,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-30,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-10-31,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-11-01,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
