,cash,notionals,fee_incurred,hedge_notional,hedge_position,long_notionals,short_notionals,NAV
2001-11-15,10966137.951051557,0,0,0,0,0,0,10966137.951051557
2001-11-16,10967026.05797912,0,0,0,0,0,0,10967026.05797912
2001-11-17,10967914.236831175,0,0,0,0,0,0,10967914.236831175
2001-11-18,10968802.48761355,0,0,0,0,0,0,10968802.48761355
2001-11-19,10969690.810332067,0,0,0,0,0,0,10969690.810332067
2001-11-20,10970579.204992553,0,0,0,0,0,0,10970579.204992553
2001-11-21,10971467.671600835,0,0,0,0,0,0,10971467.671600835
2001-11-22,10972356.21016274,0,0,0,0,0,0,10972356.21016274
2001-11-23,10973244.820684094,0,0,0,0,0,0,10973244.820684094
2001-11-24,10974133.503170725,0,0,0,0,0,0,10974133.503170725
2001-11-25,10975022.257628461,0,0,0,0,0,0,10975022.257628461
2001-11-26,10975911.084063133,0,0,0,0,0,0,10975911.084063133
2001-11-27,10976799.982480569,0,0,0,0,0,0,10976799.982480569
2001-11-28,10977688.952886596,0,0,0,0,0,0,10977688.952886596
2001-11-29,10978577.995287048,0,0,0,0,0,0,10978577.995287048
2001-11-30,10979467.109687753,0,0,0,0,0,0,10979467.109687753
2001-12-01,10980356.296094542,0,0,0,0,0,0,10980356.296094542
2001-12-02,10981245.554513248,0,0,0,0,0,0,10981245.554513248
2001-12-03,10982134.884949703,0,0,0,0,0,0,10982134.884949703
2001-12-04,10983024.287409738,0,0,0,0,0,0,10983024.287409738
2001-12-05,10983913.761899186,0,0,0,0,0,0,10983913.761899186
2001-12-06,10984803.308423882,0,0,0,0,0,0,10984803.308423882
2001-12-07,10985692.926989658,0,0,0,0,0,0,10985692.926989658
2001-12-08,10986582.61760235,0,0,0,0,0,0,10986582.61760235
2001-12-09,10987472.380267791,0,0,0,0,0,0,10987472.380267791
2001-12-10,10988362.21499182,0,0,0,0,0,0,10988362.21499182
2001-12-11,10989252.121780267,0,0,0,0,0,0,10989252.121780267
2001-12-12,10990142.100638973,0,0,0,0,0,0,10990142.100638973
2001-12-13,10991032.151573772,0,0,0,0,0,0,10991032.151573772
2001-12-14,10991922.274590502,0,0,0,0,0,0,10991922.274590502
2001-12-15,10992812.469695,0,0,0,0,0,0,10992812.469695
2001-12-16,10993702.736893106,0,0,0,0,0,0,10993702.736893106
2001-12-17,10994593.076190658,0,0,0,0,0,0,10994593.076190658
2001-12-18,10995483.487593494,0,0,0,0,0,0,10995483.487593494
2001-12-19,10996373.971107455,0,0,0,0,0,0,10996373.971107455
2001-12-20,10997264.52673838,0,0,0,0,0,0,10997264.52673838
